index	chapter	file	line	kind	voice	source	translation	terms
3830	17	noel2_007.dsf	801	narration		跡形もなく、誰の記憶にも残らぬように、ごく自然に。	不留丝毫痕迹，极其自然地，不留在任何人的记忆里。	[]
3831	17	noel2_007.dsf	805	narration		記録上は、ひとときをこの学園で過ごしただけの、存在を忘れられた転校生として。	在记录中，她只会是一个曾在这所学园短暂停留、后来被人遗忘的转校生。	[]
3832	17	noel2_007.dsf	809	narration		それなのに――	可即便如此——	[]
3833	17	noel2_007.dsf	827	dialogue	vfnoel2_007rri020	【話者：天崎理理／中文名：天崎理理】「……ね、ノエル」	「……那个，诺艾尔。」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3834	17	noel2_007.dsf	835	dialogue	vfnoel2_007noe012	【話者：吉川ノエル／中文名：吉川诺艾尔】「え？」	「诶？」	[]
3835	17	noel2_007.dsf	839	narration		理理がぽつりと呟いて、ノエルは顔を向ける。	理理低声嘟囔，诺艾尔便转头看向她。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3836	17	noel2_007.dsf	847	dialogue	vfnoel2_007rri021	【話者：天崎理理／中文名：天崎理理】「あのさ。……嬉しかった。ありがと」	「那个……我很开心。谢谢你。」	[]
3837	17	noel2_007.dsf	855	dialogue	vfnoel2_007noe013	【話者：吉川ノエル／中文名：吉川诺艾尔】「……何の話？」	「……你在说什么？」	[]
3838	17	noel2_007.dsf	859	narration		理理は彼女らしくもなく、少し俯いて、視線を合わせないまま呟いた。	理理一反常态，微微低着头，不与她对视，低声说道。	[]
3839	17	noel2_007.dsf	867	dialogue	vfnoel2_007rri022	【話者：天崎理理／中文名：天崎理理】「さっき、ね。私と約束があるからって、断ってくれたよね。……ほんとは、ノエルが皆と仲良くできるようにしなくちゃいけないんだけど……でも。……なんだか、嬉しかった」	「刚才啊。你不是说和我有约，拒绝她们了吗？……其实，我应该让诺艾尔和大家好好相处才对……可是……不知怎么，我很开心。」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3840	17	noel2_007.dsf	875	dialogue	vfnoel2_007noe014	【話者：吉川ノエル／中文名：吉川诺艾尔】「そうなの？」	「是吗？」	[]
3841	17	noel2_007.dsf	883	dialogue	vfnoel2_007rri023	【話者：天崎理理／中文名：天崎理理】「そうなの」	「是啊。」	[]
3842	17	noel2_007.dsf	890	narration		そんなことがなぜ嬉しいのだろう？	为什么那种事会让她高兴？	[]
3843	17	noel2_007.dsf	894	narration		不思議に思うが、しかし、理理の妙な言動にも、そろそろ慣れてきた。深く考えても、最後にははぐらかされるのがオチなのだ。	她觉得不可思议，不过也渐渐习惯了理理那些奇怪的言行。就算认真追问，最后也只会被她含糊带过。	[]
3844	17	noel2_007.dsf	898	narration		聞くだけ聞いて、そのまま忘れようと心に決める。	她决定听过就算，随后忘掉。	[]
3845	17	noel2_007.dsf	902	narration		黙ったまま俯いて、靴のつま先を眺めていると、	她默默低头看着自己的鞋尖，这时——	[]
3846	17	noel2_007.dsf	915	dialogue	vfnoel2_007rri024	【話者：天崎理理／中文名：天崎理理】「えへへ」	「嘿嘿」	[]
3847	17	noel2_007.dsf	922	narration		理理がコツン、と、自分のつま先をぶつけてきた。	理理“嗒”地用鞋尖碰了碰她的鞋尖。	[]
3848	17	noel2_007.dsf	927	dialogue	vfnoel2_007noe015	【話者：吉川ノエル／中文名：吉川诺艾尔】「……なに？」	「……干什么？」	[]
3849	17	noel2_007.dsf	931	narration		顔を上げると、ニッ、と笑った理理と真正面、目が合った。	她一抬头，正好与咧嘴笑着的理理四目相对。	[]
3850	17	noel2_007.dsf	935	narration		それがあまりにもくしゃくしゃで、せっかくの愛らしく整った顔立ちも台無しの笑顔で、	那笑容皱巴巴的，糟蹋了她原本可爱端正的五官。	[]
3851	17	noel2_007.dsf	941	dialogue	vfnoel2_007noe016	【話者：吉川ノエル／中文名：吉川诺艾尔】「……やだ、そんな顔して」	「……真受不了，笑成那副样子。」	[]
3852	17	noel2_007.dsf	945	narration		思わず、だ。	她只是不由自主。	[]
3853	17	noel2_007.dsf	949	narration		ノエルの桜色の唇から、小さな笑みが、こぼれた。	诺艾尔淡樱色的唇间，悄然绽开一抹微笑。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3854	17	noel2_007.dsf	969	dialogue	vfnoel2_007rri025	【話者：天崎理理／中文名：天崎理理】「あ！」	「啊！」	[]
3855	17	noel2_007.dsf	977	dialogue	vfnoel2_007noe017	【話者：吉川ノエル／中文名：吉川诺艾尔】「え？」	「诶？」	[]
3856	17	noel2_007.dsf	981	narration		急に声を上げた理理につられ、ノエルも身体を緊張させる。しかし、	理理突然出声，诺艾尔也跟着绷紧了身体。可是——	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3857	17	noel2_007.dsf	993	dialogue	vfnoel2_007rri026	【話者：天崎理理／中文名：天崎理理】「今、笑った～！」	「你刚才笑了～！」	[]
3858	17	noel2_007.dsf	1001	dialogue	vfnoel2_007noe018	【話者：吉川ノエル／中文名：吉川诺艾尔】「なによ……悪いの？」	「什么嘛……不行吗？」	[]
3859	17	noel2_007.dsf	1009	dialogue	vfnoel2_007rri027	【話者：天崎理理／中文名：天崎理理】「悪くない！　ノエル、かわいい！」	「才没有不好！诺艾尔好可爱！」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3860	17	noel2_007.dsf	1017	dialogue	vfnoel2_007noe019	【話者：吉川ノエル／中文名：吉川诺艾尔】「――っ！？」	「——！？」	[]
3861	17	noel2_007.dsf	1021	narration		かわいい？	可爱？	[]
3862	17	noel2_007.dsf	1025	narration		かわいい……？	可爱……？	[]
3863	17	noel2_007.dsf	1029	narration		聞き慣れない言葉に、ノエルはじたばたと慌ててベンチから尻を浮かせる。	听到这个陌生的形容，诺艾尔慌得手足无措，一下从长椅上弹起身来。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3864	17	noel2_007.dsf	1034	dialogue	vfnoel2_007noe020	【話者：吉川ノエル／中文名：吉川诺艾尔】「なな、なに言って……っ！」	「你、你在说什么……！」	[]
3865	17	noel2_007.dsf	1041	dialogue	vfnoel2_007rri028	【話者：天崎理理／中文名：天崎理理】「あ、雪野だ」	「啊，是雪野」	[]
3866	17	noel2_007.dsf	1048	dialogue	vfnoel2_007noe021	【話者：吉川ノエル／中文名：吉川诺艾尔】「もうっ、だからそれは小便」	「真是的，所以说那是撒尿——」	[]
3867	17	noel2_007.dsf	1052	narration		小僧でしょ、と。	她本想接着说“——小童才对”。	[]
3868	17	noel2_007.dsf	1057	narration		言いたかったのだが。	然而话还没说完。	[]
3869	17	noel2_007.dsf	1071	dialogue	vfnoel2_007yki000	【話者：松井雪野／中文名：松井雪野】「……お手洗いに、行きたいの？　でもちょっとその言い方は……はしたないんじゃないかしら」	「……你想去洗手间吗？不过，这种说法是不是有点……不太雅观？」	[]
3870	17	noel2_007.dsf	1078	narration		すぐ背後に。	就在她身后。	[]
3871	17	noel2_007.dsf	1082	narration		ノエルからは、ちょうど死角だったのだ。	那里恰好是诺艾尔的视线死角。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3872	17	noel2_007.dsf	1086	narration		雪野は困ったように眉をしかめて――吹き出すのをこらえて小刻みに震えながらノエルを見下ろしており。	雪野故作困扰地蹙着眉，却又憋笑憋得浑身微颤，低头看着诺艾尔。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3873	17	noel2_007.dsf	1090	narration		ノエルはしばし、言葉を失う。	诺艾尔一时哑口无言。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3874	17	noel2_007.dsf	1095	dialogue	vfnoel2_007rri029	【話者：天崎理理／中文名：天崎理理】「――――――ぅぶふっ！」	「――――――噗嗤っ！」	[]
3875	17	noel2_007.dsf	1099	narration		口元を押さえた両手の下で、一番最初に吹き出した理理が、憎たらしい。	最先在捂着嘴的双手后笑出声来的理理，实在可恨。	[]
3876	17	noel2_007.dsf	1130	narration		昼下がりの日光が差し込む、テラスに張り出したカフェのデッキ。	午后阳光洒落在咖啡馆向露台延伸的木质平台上。	[]
3877	17	noel2_007.dsf	1134	narration		三人で陣取ったオープンエアの席は、こんもりと自然に茂るハーブガーデンの中にあった。	三人占下的露天座位，位于一片自然繁茂的香草园中。	[]
3878	17	noel2_007.dsf	1138	narration		ガーデンの他のテーブルは、半分以上が空いている。冷たい風を嫌ってか、客の大半は店内の席についているようだ。	花园里的其他桌位有一半以上空着。大概是嫌冷风，大多数客人都坐在店内。	[]
3879	17	noel2_007.dsf	1142	narration		ノエルは耐熱ガラスのカップを手にとった。冷えた指先がじんわりと暖められる。	诺艾尔拿起耐热玻璃杯。冰凉的指尖渐渐被焐暖。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
