index	chapter	file	line	kind	voice	source	translation	terms
3780	17	noel2_007.dsf	551	narration		しかし、	然而，	[]
3781	17	noel2_007.dsf	556	dialogue	vfnoel2_007jof001	【話者：女性端役（JOF）／中文名：女性端役（JOF）】「あら。別に理理さまもご一緒でいいのよ？　もちろん雪野さまも」	「哎呀，理理大人一起也没关系哦。当然，雪野大人也可以。」	[]
3782	17	noel2_007.dsf	561	dialogue	vfnoel2_007joe002	【話者：女性端役（JOE）／中文名：女性端役（JOE）】「とても雰囲気のいいカフェがあるの。皆で参りましょうよ」	「有一家氛围很好的咖啡馆，大家一起去吧。」	[]
3783	17	noel2_007.dsf	565	narration		少女たちは食い下がり、この場を離れようとしない。	少女们纠缠不休，丝毫没有要离开的意思。	[]
3784	17	noel2_007.dsf	571	narration		ノエルの薄色の瞳が、一瞬、きつく眇められる。	诺艾尔浅色的眼眸骤然锐利地眯起。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3785	17	noel2_007.dsf	575	narration		なにも、理理の護衛をするにあたって、彼女達のご機嫌まで取らなければいけない理由はないのだ。	护卫理理时，她可没有连这些人的欢心也必须讨好的道理。	[]
3786	17	noel2_007.dsf	580	dialogue	vfnoel2_007noe009	【話者：吉川ノエル／中文名：吉川诺艾尔】「……だから、悪いけど」	「……所以，抱歉。」	[]
3787	17	noel2_007.dsf	584	narration		声に、自然と険が混じる。	她的语气不由得带上了锋芒。	[]
3788	17	noel2_007.dsf	588	narration		と、	就在这时，	[]
3789	17	noel2_007.dsf	595	dialogue	vfnoel2_007rri014	【話者：天崎理理／中文名：天崎理理】「そうなの。今日はちょっと、私たち行きたいところがあるの。だから、よろしかったらまた今度誘ってくださる？」	「是这样的。今天我们有个地方想去。所以，可以请你们下次再约我们吗？」	[]
3790	17	noel2_007.dsf	599	narration		ノエルの言葉を遮るように、理理がぴょこんと立ち上がった。	理理像是要截住诺艾尔的话，轻巧地站起身。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
3791	17	noel2_007.dsf	603	narration		優雅な仕草でダメ押しに、小さく頭を下げてみせる。	她又以优雅的动作微微低头，补上最后一礼。	[]
