index	chapter	file	line	kind	voice	source	translation	terms
4080	18	noel2_008.dsf	452	dialogue	vfnoel2_008noe010	【話者：吉川ノエル／中文名：吉川诺艾尔】「大丈夫よ。今はまだ気がついてない。誰も」	「没事。现在还没人注意到，谁也没有。」	[]
4081	18	noel2_008.dsf	459	dialogue	vfnoel2_008sor005	【話者：香坂詩織／中文名：香坂诗织】「う……」	「呜……」	[]
4082	18	noel2_008.dsf	465	dialogue	vfnoel2_008noe011	【話者：吉川ノエル／中文名：吉川诺艾尔】「力を抜いて。身体、動かないのね。分かるから。落ち着いて」	「放松。身体动不了了吧？我知道。冷静下来。」	[]
4083	18	noel2_008.dsf	469	narration		掴んだ腕を離し、ノエルはその手を詩織のポケットの中に差し入れる。	诺艾尔松开她的手臂，把那只手送进诗织自己的口袋。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4084	18	noel2_008.dsf	473	narration		その中で、硬直して冷たくなっている握りこぶし。	口袋里，是那只僵硬冰冷的拳头。	[]
4085	18	noel2_008.dsf	477	narration		それは小さくて、哀れなほどに震えている。	小小的拳头抖得可怜。	[]
4086	18	noel2_008.dsf	482	dialogue	vfnoel2_008noe012	【話者：吉川ノエル／中文名：吉川诺艾尔】「……指の力を抜くの。ゆっくりでいいから。慌てないで」	「……放松手指。慢慢来就好，别慌。」	[]
4087	18	noel2_008.dsf	492	dialogue	vfnoel2_008sor006	【話者：香坂詩織／中文名：香坂诗织】「……うん」	「……嗯。」	[]
4088	18	noel2_008.dsf	498	narration		やがて、震える指が少しずつ開き、ノエルの手の中にイヤリングが落ちてくる。	终于，颤抖的手指一点点松开，耳环落入诺艾尔掌中。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4089	18	noel2_008.dsf	502	narration		それをポケットから引き出し、すばやく棚に戻した。辺りを見回し、小さく囁く。	她把耳环从口袋里取出，迅速放回货架，随后环顾四周，低声说道。	[]
4090	18	noel2_008.dsf	507	dialogue	vfnoel2_008noe013	【話者：吉川ノエル／中文名：吉川诺艾尔】「……二度とバカな真似はしないことね。行きなさい」	「……以后别再做这种蠢事。走吧。」	[]
4091	18	noel2_008.dsf	514	dialogue	vfnoel2_008sor007	【話者：香坂詩織／中文名：香坂诗织】「あ……」	「啊……」	[]
4092	18	noel2_008.dsf	521	narration		レジの方を見ると、噴水広場で声をかけてきた詩織の友人たちが会計を終えたところらしい。荷物をしまいながら、何事か談笑して歩み寄ってくる。	她望向收银台，刚才在喷泉广场搭话的诗织的朋友似乎刚结完账，正一边收拾东西一边说笑着走来。	[]
4093	18	noel2_008.dsf	526	dialogue	vfnoel2_008noe014	【話者：吉川ノエル／中文名：吉川诺艾尔】「ほら。彼女たち、来るわよ」	「看，她们过来了。」	[]
4094	18	noel2_008.dsf	530	narration		うっかり顔を合わせてしまって、また話し掛けられるのも迷惑だ。	要是不小心碰面，又被她们缠着搭话，也很麻烦。	[]
4095	18	noel2_008.dsf	534	narration		さりげなく詩織の身体を突き放すようにして、ノエルは棚の影に身を隠す。	诺艾尔不动声色地将诗织轻轻推开，自己藏到货架后。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4096	18	noel2_008.dsf	538	narration		詩織は慌てて踵を返しながら、小声でそっと呟いた。	诗织慌忙转身，同时悄声说道。	[]
4097	18	noel2_008.dsf	550	dialogue	vfnoel2_008sor008	【話者：香坂詩織／中文名：香坂诗织】「……ありがと……」	「……谢谢你……」	[]
4098	18	noel2_008.dsf	565	narration		礼をいわれる筋合いでもないが――ノエルは肩をすくめて、小さな詩織の背を見送った。	她也没做什么值得道谢的事——诺艾尔耸耸肩，目送诗织娇小的背影离开。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4099	18	noel2_008.dsf	569	narration		裕福な家庭の子女が通う学園のはずだが、中には、あんな少女も混じっているということか。	这里本该是富裕家庭子女就读的学园，看来其中也有那样的学生。	[]
4100	18	noel2_008.dsf	583	dialogue	vfnoel2_008yki004	【話者：松井雪野／中文名：松井雪野】「あら？　ノエル、どこにいたの？」	「咦？诺艾尔，你刚才在哪里？」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4101	18	noel2_008.dsf	587	narration		振り向いた。	她转过身。	[]
4102	18	noel2_008.dsf	604	narration		肩を叩いたのは、雪野。	拍她肩膀的人是雪野。	[]
4103	18	noel2_008.dsf	609	dialogue	vfnoel2_008noe015	【話者：吉川ノエル／中文名：吉川诺艾尔】「……さっきからここにいたわ。混んでるところ、ちょっと苦手だから。理理はどこ？」	「……我从刚才起就一直在这儿。我不太习惯人多拥挤的地方。理理呢？」	[]
4104	18	noel2_008.dsf	616	dialogue	vfnoel2_008yki005	【話者：松井雪野／中文名：松井雪野】「あの子、指輪つけてみたら取れなくなっちゃって、店員さんに外してもらってるところなの」	「她试戴戒指后摘不下来了，店员正在帮她弄下来。」	[]
4105	18	noel2_008.dsf	623	dialogue	vfnoel2_008noe016	【話者：吉川ノエル／中文名：吉川诺艾尔】「……大変ね」	「……真是够麻烦的。」	[]
4106	18	noel2_008.dsf	631	dialogue	vfnoel2_008yki006	【話者：松井雪野／中文名：松井雪野】「もう、ドジっていうか、なんていうか……呆れるわよね。外に出て、表で理理を待ちましょう」	「真是的，该说她冒失，还是怎么说呢……让人没话说。我们到外面等理理吧。」	[]
4107	18	noel2_008.dsf	639	dialogue	vfnoel2_008noe017	【話者：吉川ノエル／中文名：吉川诺艾尔】「いいわ、ここで」	「不用，就在这里。」	[]
4108	18	noel2_008.dsf	647	dialogue	vfnoel2_008yki007	【話者：松井雪野／中文名：松井雪野】「中は混んでるし、理理がそうして、っていったのよ」	「里面很挤，而且理理也说了，让我们去外面等她。」	[]
4109	18	noel2_008.dsf	653	narration		理理の側からできるだけ離れたくはないが、こういわれて店内に残るのも不自然すぎるだろう。	她不想离理理太远，但听到这番话还坚持留在店里，也未免太不自然。	[]
4110	18	noel2_008.dsf	657	narration		仕方なく、雪野に続いて外に出る。	她无奈地跟着雪野走到外面。	[]
4111	18	noel2_008.dsf	673	narration		新鮮な冷えた空気が、ようやく肺を心地よく満たした。	清新冰凉的空气终于舒适地充满肺部。	[]
4112	18	noel2_008.dsf	680	dialogue	vfnoel2_008yki008	【話者：松井雪野／中文名：松井雪野】「外はやっぱり、すこし寒いわね」	「外面果然还是有点冷呢」	[]
4113	18	noel2_008.dsf	688	dialogue	vfnoel2_008noe018	【話者：吉川ノエル／中文名：吉川诺艾尔】「ええ」	「嗯」	[]
4114	18	noel2_008.dsf	692	narration		軽く深呼吸するようにして、雪野は両手を大きく広げる。空を仰ぎ、振り向いて微笑んだ。	雪野像轻轻做了个深呼吸般张开双臂，仰望天空，又回头微笑。	[]
4115	18	noel2_008.dsf	700	dialogue	vfnoel2_008yki009	【話者：松井雪野／中文名：松井雪野】「……理理と離れるのは、そんなに不安？」	「……和理理分开，就让你那么不安吗？」	[]
