index	chapter	file	line	kind	voice	source	translation	terms
4130	18	noel2_008.dsf	798	narration		雪野は目を伏せる。	雪野垂下眼眸。	[]
4131	18	noel2_008.dsf	802	narration		長い睫毛が、頬に影を作った。	纤长的睫毛在颊上投下阴影。	[]
4132	18	noel2_008.dsf	809	dialogue	vfnoel2_008yki015	【話者：松井雪野／中文名：松井雪野】「……うらやましいな。理理が」	「……我真羡慕理理。」	[]
4133	18	noel2_008.dsf	816	dialogue	vfnoel2_008noe023	【話者：吉川ノエル／中文名：吉川诺艾尔】「なぜ」	「为什么？」	[]
4134	18	noel2_008.dsf	824	dialogue	vfnoel2_008yki016	【話者：松井雪野／中文名：松井雪野】「……ノエルみたいな子に、まっすぐに見つめてもらっていて」	「……因为她能被诺艾尔这样的人一心一意地注视着。」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4135	18	noel2_008.dsf	831	narration		だって、それが、任務だから。	因为那是任务。	[]
4136	18	noel2_008.dsf	835	narration		さすがにそうとは言えず、ノエルは黙って俯く。	这句话她终究说不出口，诺艾尔沉默着低下头。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4137	18	noel2_008.dsf	840	narration		しかし、	可是——	[]
4138	18	noel2_008.dsf	851	dialogue	vfnoel2_008yki017	【話者：松井雪野／中文名：松井雪野】「でもノエルって……嘘、ついてるよね」	「可是诺艾尔……你在撒谎吧？」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4139	18	noel2_008.dsf	857	narration		その言葉に、弾かれたように顔を上げた。	听到这句话，她猛地抬起头。	[]
4140	18	noel2_008.dsf	862	dialogue	vfnoel2_008noe024	【話者：吉川ノエル／中文名：吉川诺艾尔】「え？」	「诶？」	[]
4141	18	noel2_008.dsf	870	narration		すこし曇った空の下、薄雲越しの光が雪野を照らす。真っ白な肌がそのまま透けて、消えてしまいそうな気がした。	略显阴沉的天空下，透过薄云的光照在雪野身上。雪白的肌肤仿佛透明得即将消失。	[]
4142	18	noel2_008.dsf	874	narration		ノエルをまっすぐに見詰めたまま、かすかに唇を笑みの形に作って見せる。	她仍直视着诺艾尔，唇角勉强勾出一丝微笑。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4143	18	noel2_008.dsf	881	dialogue	vfnoel2_008yki018	【話者：松井雪野／中文名：松井雪野】「理理のいとこ、って言ってたけど……この学園に編入できる財力のある家の娘で、ドレスをもっていないなんてこと、あるわけないじゃない。天崎家につながる家柄で、社交界に縁がないなんてこと、あるわけないじゃない。それに、」	「你说自己是理理的表姐妹……可一个有财力让女儿转入这所学园的家庭，怎么可能连礼服都没有？与天崎家有亲缘的家族，怎么可能和社交界毫无关系？而且——」	[]
4144	18	noel2_008.dsf	898	dialogue	vfnoel2_008yki019	【話者：松井雪野／中文名：松井雪野】「……それに、ただのいとこで……それも初対面で、そこまで理理のことを想えるのって、どうしてなの？」	「……而且，你们只是表姐妹……还是第一次见面，为什么你会那么在意理理？」	[]
4145	18	noel2_008.dsf	906	dialogue	vfnoel2_008noe026	【話者：吉川ノエル／中文名：吉川诺艾尔】「……想える、って……」	「……你说的『这么在乎她』……」	[]
4146	18	noel2_008.dsf	914	dialogue	vfnoel2_008yki020	【話者：松井雪野／中文名：松井雪野】「どうして嘘をつく必要があるの？　ノエルはなにを隠しているのよ？」	「你为什么需要撒谎？诺艾尔，你到底在隐瞒什么？」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4147	18	noel2_008.dsf	922	narration		ノエルは唇をかんだ。	诺艾尔咬紧下唇。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4148	18	noel2_008.dsf	926	narration		――こういうふうに、なるから。	——就是因为事情会变成这样。	[]
4149	18	noel2_008.dsf	930	narration		こういうふうになるから、だから、関係を持ってはならなかったのだ。	正因为会变成这样，她才不该与任何人建立关系。	[]
4150	18	noel2_008.dsf	934	narration		自分と関わった人間が増えれば、それだけ自分をあやしむ人間も増える。	与她接触的人越多，怀疑她的人也会越多。	[]
4151	18	noel2_008.dsf	938	narration		だから、深く関わってはいけなかったのに。	所以她明明不该与人深交。	[]
4152	18	noel2_008.dsf	942	narration		それなのに、自分は能天気にカフェになど出かけて、ケーキがどうだのと下らないことで騒いで、話をして、触れ合って、一緒になってはしゃいで、笑って。	可她却毫无戒心地跑去咖啡馆，为蛋糕之类无聊的小事闹腾，和她们交谈、接触，一起欢笑嬉闹。	[]
