index	chapter	file	line	kind	voice	source	translation	terms
4230	18	noel2_008.dsf	1372	narration		微笑んだ。	微微笑了。	[]
4231	18	noel2_008.dsf	1376	narration		一人は理理を狙ったまま動かず、振り向いた一人は薄い笑みのままゆっくり歩幅を狭めて、自然にノエルと並ぶ。	一人保持瞄准理理的姿势纹丝不动，转过头的一人则带着淡淡的笑意缓缓缩短步幅，自然地与诺艾尔并肩。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4232	18	noel2_008.dsf	1380	narration		耳元に、	在耳边，	[]
4233	18	noel2_008.dsf	1392	dialogue	vfnoel2_008ngi000	【話者：草薙／中文名：草薙】「……分かる、よね？」	「……你明白的，对吧？」	[]
4234	18	noel2_008.dsf	1397	narration		理理と雪野には聞こえない、ひそめられた幼い声。	那是理理和雪野听不到的、压低了的稚嫩声音。	[]
4235	18	noel2_008.dsf	1402	dialogue	vfnoel2_008ngi001	【話者：草薙／中文名：草薙】「私たちのあとをついてきな。逆らったら……あの子、殺すよ」	「跟我们走。要是敢反抗……我就杀了那孩子哦」	[]
4236	18	noel2_008.dsf	1409	narration		ノエルは表情を変えず、淡々と返答する。	诺艾尔面不改色，淡然回答。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4237	18	noel2_008.dsf	1414	dialogue	vfnoel2_008noe038	【話者：吉川ノエル／中文名：吉川诺艾尔】「……殺して、いいの？　さらいたいんじゃなかったかしら」	「……直接杀掉，好吗？你们难道不是想绑架她吗」	[]
4238	18	noel2_008.dsf	1422	dialogue	vfnoel2_008ngi002	【話者：草薙／中文名：草薙】「上の奴らの意向なんてどうでもいい。これは、あくまで私たちのスタンドプレイだよ。あんたって強いんでしょ？　ねえ、やろうよ――エマノンの死神」	「上面那些家伙有什么意图根本无所谓。这纯粹是我们的擅自行动罢了。你不是很强吗？呐，来打一场吧——埃玛农的死神」	"[{""source"": ""エマノンの死神"", ""target"": ""埃玛农的死神"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""称谓"", ""note"": ""守护天崎今日子女儿的强者称谓""}]"
4239	18	noel2_008.dsf	1435	narration		正体が知れている。	底细已经暴露了。	[]
