index	chapter	file	line	kind	voice	source	translation	terms
4480	19	noel2_009.dsf	1127	narration		その瞳の中に、恐怖が見えた。	在那双瞳孔之中，看到了恐惧。	[]
4481	19	noel2_009.dsf	1131	narration		震える虹彩、収縮する瞳孔、見開かれた瞼に絶望の痙攣。	颤抖的虹膜、收缩的瞳孔、睁大的眼睑上绝望的痉挛。	[]
4482	19	noel2_009.dsf	1135	narration		死する者の、瞳だ、それは。	那是，将死之人的，眼睛。	[]
4483	19	noel2_009.dsf	1139	narration		これで終わり――避けられる速度ではない。軌道ではない。	到此为止了——这不是能够躲开的速度。也不是能够躲开的轨迹。	[]
4484	19	noel2_009.dsf	1143	narration		殺した。	杀掉了。	[]
4485	19	noel2_009.dsf	1147	narration		確信したそのとき、	确信这一点的瞬间，	[]
4486	19	noel2_009.dsf	1152	dialogue	vfnoel2_009noe022	【話者：吉川ノエル／中文名：吉川诺艾尔】「うあっ！？」	「呜啊！？」	[]
4487	19	noel2_009.dsf	1169	narration		自由落下の速度に乗ったノエルの身体の真横から、凄まじい衝撃がぶち当たってきた。	乘着自由落体速度的吉川诺艾尔，身体正侧面遭到了无比猛烈的冲击轰击。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4488	19	noel2_009.dsf	1180	dialogue	vfnoel2_009noe023	【話者：吉川ノエル／中文名：吉川诺艾尔】「あう！」	「啊呜！」	[]
4489	19	noel2_009.dsf	1184	narration		ふっ飛ばされ、地面に叩きつけられる。	被猛地击飞，摔砸在地面上。	[]
4490	19	noel2_009.dsf	1188	narration		なす術もなく転がり、滑り、枯れ木に衝突してノエルはうめく。グルヴェイグとレギンレイブは、手の中に、ない。落とした。	吉川诺艾尔毫无还手之力地翻滚、滑动，撞上枯木后呻吟出声。古尔薇格与莱金雷夫已不在手中。掉落了。	"[{""source"": ""グルヴェイグ"", ""target"": ""古尔薇格"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""术语"", ""note"": ""沿用已有对照表""}, {""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4491	19	noel2_009.dsf	1193	dialogue	vfnoel2_009noe024	【話者：吉川ノエル／中文名：吉川诺艾尔】「は……あっ……」	「哈……啊……」	[]
4492	19	noel2_009.dsf	1197	narration		なにが起きた？	发生了什么？	[]
4493	19	noel2_009.dsf	1201	narration		確認しようと身を起こしかけ、	为了确认状况刚想起身，	[]
4494	19	noel2_009.dsf	1210	dialogue	vfnoel2_009noe025	【話者：吉川ノエル／中文名：吉川诺艾尔】「――っ！」	「——！」	[]
4495	19	noel2_009.dsf	1214	narration		知った。	便察觉到了。	[]
4496	19	noel2_009.dsf	1218	narration		それは、突然だ。	那极其突然。	[]
4497	19	noel2_009.dsf	1222	narration		目が見えない。	眼睛看不见了。	[]
4498	19	noel2_009.dsf	1226	narration		なにも見えない。	什么也看不见了。	[]
4499	19	noel2_009.dsf	1230	narration		ブツン、と回線が切れたみたいに、なにも見えない。真っ暗だ。黒に塗り潰され、光さえ感じられない。	啪地一声，就像线路被切断了一样，什么也看不见。一片漆黑。被黑色彻底涂抹覆盖，连光线都感应不到。	[]
4500	19	noel2_009.dsf	1234	narration		見えない。	看不见。	[]
4501	19	noel2_009.dsf	1239	dialogue	vfnoel2_009noe026	【話者：吉川ノエル／中文名：吉川诺艾尔】「う、あ、」	「呜、啊、」	[]
4502	19	noel2_009.dsf	1243	narration		頭は打っていない、背中も打っていない、今の衝撃によるものではない、しかし、	头没有撞到，背部也没有撞到，并非刚才的冲击造成的，然而，	[]
4503	19	noel2_009.dsf	1252	dialogue	vfnoel2_009noe027	【話者：吉川ノエル／中文名：吉川诺艾尔】「ぐぅっ！」	「咕唔！」	[]
4504	19	noel2_009.dsf	1260	narration		よろめいて立ち上がった腹に、さらに凄まじい衝撃。吹っ飛ばされたところに追撃。起き上がれないままノエルは背中からガラスをぶち破り、教会の内部へ転落する。	刚摇晃着站起身，腹部便遭遇了更加猛烈的冲击。刚被吹飞出去就迎来了追击。还没能爬起身来，诺艾尔便以背部砸碎玻璃，跌落进教堂内部。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4505	19	noel2_009.dsf	1292	dialogue	vfnoel2_009mom000	【話者：ノエルの母／中文名：诺艾尔的母亲】「……ノエルは、お菓子が、好きなのね」	「……诺艾尔，很喜欢，吃点心呢」	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4506	19	noel2_009.dsf	1295	narration		頷いた。	点了点头。	[]
4507	19	noel2_009.dsf	1297	narration		口の中には、まだキャラメルの甘い欠片が残っている。	口中还残留着焦糖甘甜的碎片。	[]
4508	19	noel2_009.dsf	1299	narration		しかし、差し出した掌に、	然而，在伸出的手掌上，	[]
4509	19	noel2_009.dsf	1303	dialogue	vfnoel2_009mom001	【話者：ノエルの母／中文名：诺艾尔的母亲】「はい。大事に食べるのよ」	「给。要好好省着吃哦」	[]
4510	19	noel2_009.dsf	1306	narration		優しい指先がもうふたつ、コロリ、コロリと。	温柔的指尖又落下了两颗，咕噜，咕噜地。	[]
4511	19	noel2_009.dsf	1308	narration		甘い味。	甘甜的味道。	[]
4512	19	noel2_009.dsf	1310	narration		甘い匂い。	甘甜的气味。	[]
4513	19	noel2_009.dsf	1317	dialogue	vfnoel2_009mom002	【話者：ノエルの母／中文名：诺艾尔的母亲】「怪我をしたの？　かわいそうね」	「受伤了吗？真可怜呢」	[]
4514	19	noel2_009.dsf	1319	narration		鼻先を擦りつけた、柔らかなふくらみ。	鼻尖蹭上的，柔软的隆起。	[]
4515	19	noel2_009.dsf	1321	narration		見ててくれたんだ。	她一直在看着我呢。	[]
4516	19	noel2_009.dsf	1323	narration		嬉しい。	真高兴。	[]
4517	19	noel2_009.dsf	1325	narration		優しい乳房に鼻を擦りつけて、痛みも飛んでいく。	把鼻子蹭在温柔的乳房上，连疼痛也烟消云散了。	[]
4518	19	noel2_009.dsf	1327	narration		見ててくれたんだ。	她一直在看着我呢。	[]
4519	19	noel2_009.dsf	1335	dialogue	vfnoel2_009mom003	【話者：ノエルの母／中文名：诺艾尔的母亲】「かわいそうね……」	「真可怜呢……」	[]
4520	19	noel2_009.dsf	1338	narration		去り行くぬくもりに、指を伸ばした。	向着渐渐离去的余温，伸出了手指。	[]
4521	19	noel2_009.dsf	1340	narration		まだ行かないで。	还不要走。	[]
4522	19	noel2_009.dsf	1342	narration		あと少しだけ。	哪怕再多留一会儿。	[]
4523	19	noel2_009.dsf	1344	narration		もう少しだけ。	哪怕再多留一小会儿。	[]
4524	19	noel2_009.dsf	1346	narration		行かないで――	不要走——	[]
4525	19	noel2_009.dsf	1352	dialogue	vfnoel2_009noe028	【話者：吉川ノエル／中文名：吉川诺艾尔】「――マ」	「——妈」	[]
4526	19	noel2_009.dsf	1391	narration		降ってくる、光るガラスの欠片――	降下的，发光的玻璃碎片——	[]
4527	19	noel2_009.dsf	1395	narration		――見えた。	——看见了。	[]
4528	19	noel2_009.dsf	1399	narration		眩く鮮やかな色彩が目を射って、視力が戻ったことを知る。しかし視界はひどくかすんで、ノエルは仰向けに倒れたまま、両目をきつく眇めた。	耀眼而鲜艳的色彩刺入眼中，让她知道视力恢复了。然而视界极其模糊，诺艾尔依然仰面倒地，紧紧眯起了双眼。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4529	19	noel2_009.dsf	1403	narration		背中から落下して、それから、ここは――	背部摔落下来，然后，这里是——	[]
