index	chapter	file	line	kind	voice	source	translation	terms
4630	19	noel2_009.dsf	2165	narration		跳躍した叢雲に身をぶち当てるようにして草薙が飛ぶ。	草薙飞跃而出，仿佛要将身体撞向跃起的丛云。	"[{""source"": ""草薙"", ""target"": ""草薙"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}, {""source"": ""叢雲"", ""target"": ""丛云"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
4631	19	noel2_009.dsf	2170	dialogue	vfnoel2_009kmo028	【話者：叢雲／中文名：丛云】「はっ！」	「哈！」	[]
4632	19	noel2_009.dsf	2187	narration		獣の頑健な背を蹴って、叢雲は天井まで一気に跳躍、回転して思い切り天井をキック、弾丸のようにノエルめがけて突っ込んでくる。	踩着野兽强健的脊背，丛云一跃飞至天花板，在旋转中全力猛踢天花板，如弹丸般直奔吉川诺艾尔突袭过来。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}, {""source"": ""叢雲"", ""target"": ""丛云"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
4633	19	noel2_009.dsf	2192	dialogue	vfnoel2_009kmo029	【話者：叢雲／中文名：丛云】「うおおおおぉぉっっ！」	「呜噢噢噢噢噢噢！！！」	[]
4634	19	noel2_009.dsf	2196	narration		空を裂く切っ先は、手刀。	划破长空的刀尖，是手刀。	[]
4635	19	noel2_009.dsf	2200	narration		見上げてノエルも迎撃、跳躍。	仰望着的吉川诺艾尔也迎击跳跃。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4636	19	noel2_009.dsf	2204	narration		決死の角度での軌道<ヘッドオン>直交、迎え撃つのはノエルの掌底。	以决死角度直面相交的轨道<HEAD-ON>，迎击的是吉川诺艾尔的掌底。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}]"
4637	19	noel2_009.dsf	2208	narration		――避けきれないが、叩き込む。	——虽然无法彻底避开，但也要狠重打入。	[]
4638	19	noel2_009.dsf	2212	narration		見てて。	看着吧。	[]
4639	19	noel2_009.dsf	2216	narration		見てて、これが私。	看着吧，这就是我。	[]
