index	chapter	file	line	kind	voice	source	translation	terms
4430	19	noel2_009.dsf	798	narration		私を放つ、二枚の――	释放我自身、那两扇——	[]
4431	19	noel2_009.dsf	813	dialogue	vfnoel2_009noe018	【話者：吉川ノエル／中文名：吉川诺艾尔】「――ぅぅうおおおおおおおぉぉぉっっっっ！」	「——呜呜噢噢噢噢噢噢噢嗷嗷嗷嗷！！！！」	[]
4432	19	noel2_009.dsf	818	narration		咆哮は夕焼けに。	咆哮声溶入晚霞。	[]
4433	19	noel2_009.dsf	822	narration		血の色の空に。	溶入血色的天空。	[]
4434	19	noel2_009.dsf	827	dialogue	vfnoel2_009ngi015	【話者：草薙／中文名：草薙】「いーいツラだ！」	「真～是副好表情！」	[]
4435	19	noel2_009.dsf	832	dialogue	vfnoel2_009kmo009	【話者：叢雲／中文名：丛云】「かかって来なぁっ！」	「放马过来吧！」	[]
4436	19	noel2_009.dsf	842	narration		交差させた刃を翼のように左右に開き、両腕の腱を限界まで伸展。獣の咆哮で神経を呼び覚まし、爆発的なスタートで草薙を狙う。	将交错的刃锋如双翼般向左右展开，将双臂的肌腱伸展至极限。用野兽般的咆哮唤醒神经，以爆发性的起步冲向草薙。	"[{""source"": ""草薙"", ""target"": ""草薙"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
4437	19	noel2_009.dsf	847	dialogue	vfnoel2_009ngi016	【話者：草薙／中文名：草薙】「うっ！？」	「呜！？」	[]
4438	19	noel2_009.dsf	851	narration		一瞬で睫毛の触れるゼロ距離、瞬間見つめあう視線、探るのは恐怖、	转瞬间便已缩短至睫毛相触的零距离，刹那间交错的视线，试图探寻的是恐惧，	[]
4439	19	noel2_009.dsf	855	narration		どこ？	在哪里？	[]
4440	19	noel2_009.dsf	859	narration		恐怖はどこ？	恐惧在哪里？	[]
4441	19	noel2_009.dsf	863	narration		――感じて！！！！	——去感受吧！！！！	[]
4442	19	noel2_009.dsf	868	dialogue	vfnoel2_009kmo010	【話者：叢雲／中文名：丛云】「忘れてもらっちゃ困る！」	「要是把我给忘了可就让人困扰了！」	[]
4443	19	noel2_009.dsf	872	narration		ノエルの背後、ピタリと張り付くは叢雲。	紧紧贴在吉川诺艾尔身后的，正是丛云。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}, {""source"": ""叢雲"", ""target"": ""丛云"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
4444	19	noel2_009.dsf	894	narration		空を滑るレギンレイブを、背後から繰り出された拳――アイアンクロー、鋼鉄の爪が阻んだ。	从背后挥出的拳头——铁爪，那钢铁的爪刃阻挡了在空中划过的莱金雷夫。	[]
4445	19	noel2_009.dsf	899	dialogue	vfnoel2_009noe019	【話者：吉川ノエル／中文名：吉川诺艾尔】「邪魔！」	「碍事！」	[]
4446	19	noel2_009.dsf	920	narration		グルヴェイグが叢雲の爪を弾いて火花が散る。あわせた刃で押しのけて、レギンレイブは草薙を狙う。	古尔薇格弹开丛云的爪子，溅起火花。用并拢的刃锋推开对方，莱金雷夫直奔草薙而去。	"[{""source"": ""グルヴェイグ"", ""target"": ""古尔薇格"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""术语"", ""note"": ""沿用已有对照表""}, {""source"": ""草薙"", ""target"": ""草薙"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}, {""source"": ""叢雲"", ""target"": ""丛云"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
4447	19	noel2_009.dsf	925	dialogue	vfnoel2_009ngi017	【話者：草薙／中文名：草薙】「うあっ」	「呜啊」	[]
4448	19	noel2_009.dsf	929	narration		舞う切っ先がまず縦に、さらに真横、クロスする軌道を避けようと草薙はバランスを崩す。レギンレイブはそのためのフェイクだ。	飞舞的刀尖先是纵向划过，接着横向切开，为了躲避交错的轨迹，草薙失去了平衡。而莱金雷夫不过是为了这一刻做出的假动作。	"[{""source"": ""草薙"", ""target"": ""草薙"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
4449	19	noel2_009.dsf	933	narration		ノエルの瞬速のつま先が草薙の顎を真上へ蹴り上げる。	吉川诺艾尔疾如闪电的脚尖将草薙的下巴向上高高踢起。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}, {""source"": ""草薙"", ""target"": ""草薙"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
4450	19	noel2_009.dsf	964	dialogue	vfnoel2_009ngi018	【話者：草薙／中文名：草薙】「ぐぅ！？」	「咕呜！？」	[]
4451	19	noel2_009.dsf	968	narration		顎の骨が砕けた感触、草薙は血飛沫を噴いて仰のいた。さらにノエルの頭より高く上がった足が、今度は真下へ、渾身の力で振り落とされる。	下颚骨碎裂的触感，草薙喷出血花向后仰倒。紧接着，举得比吉川诺艾尔头部还要高的脚，这一次朝着正下方，倾尽浑身之力重重挥落。	"[{""source"": ""ノエル"", ""target"": ""诺艾尔"", ""mode"": ""preferred"", ""pronoun"": ""她"", ""present_in_target"": true, ""type"": null, ""note"": null}, {""source"": ""草薙"", ""target"": ""草薙"", ""mode"": ""preferred"", ""pronoun"": null, ""present_in_target"": true, ""type"": ""人物"", ""note"": ""Satisfaction 汉化人工确认人名""}]"
